feedback_id,annotator_1,annotator_2,annotator_3
q2_f80,acceptance,acceptance,acceptance
q2_f81,acceptance,acceptance,acceptance
q2_f82,acceptance,acceptance,acceptance
q2_f83,acceptance,acceptance,acceptance
q2_f84,acceptance,acceptance,acceptance
q2_f85,acceptance,acceptance,acceptance
q2_f86,acceptance,acceptance,acceptance
q2_f87,acceptance,acceptance,acceptance
q2_f88,acceptance,acceptance,acceptance
q2_f89,acceptance,acceptance,acceptance
q2_f9,acceptance,acceptance,acceptance
q2_f90,acceptance,acceptance,acceptance
q2_f91,acceptance,acceptance,acceptance
q2_f92,acceptance,acceptance,acceptance
q2_f93,acceptance,acceptance,acceptance
q2_f94,acceptance,acceptance,acceptance
q2_f95,acceptance,acceptance,acceptance
q2_f96,acceptance,acceptance,acceptance
q2_f97,acceptance,acceptance,acceptance
q2_f98,acceptance,acceptance,acceptance
q2_f99,acceptance,acceptance,acceptance
q3_f1,disappointment,disappointment,disappointment
q3_f10,acceptance,acceptance,acceptance
q3_f100,acceptance,acceptance,acceptance
q3_f101,acceptance,acceptance,acceptance
q3_f102,acceptance,acceptance,acceptance
q3_f103,acceptance,acceptance,acceptance
q3_f104,acceptance,acceptance,acceptance
q3_f105,acceptance,acceptance,acceptance
q3_f106,acceptance,acceptance,acceptance
q3_f107,acceptance,acceptance,acceptance
q3_f108,acceptance,acceptance,acceptance
q3_f109,acceptance,acceptance,acceptance
q3_f11,acceptance,acceptance,acceptance
q3_f110,acceptance,acceptance,acceptance
q3_f111,acceptance,acceptance,acceptance
q3_f112,acceptance,acceptance,acceptance
q3_f113,acceptance,acceptance,acceptance
q3_f114,acceptance,acceptance,acceptance
q3_f115,acceptance,acceptance,acceptance
q3_f116,acceptance,acceptance,acceptance
q3_f117,acceptance,acceptance,acceptance
q3_f118,acceptance,acceptance,acceptance
q3_f119,acceptance,acceptance,acceptance
q3_f12,acceptance,acceptance,acceptance
q3_f120,acceptance,acceptance,acceptance
q3_f121,acceptance,acceptance,acceptance
q3_f122,acceptance,acceptance,acceptance
q3_f123,acceptance,acceptance,acceptance
q3_f124,acceptance,acceptance,acceptance
q3_f125,acceptance,acceptance,acceptance
q3_f126,acceptance,acceptance,acceptance
q3_f127,acceptance,acceptance,acceptance
q3_f128,acceptance,acceptance,acceptance
q3_f129,acceptance,acceptance,acceptance
q3_f13,acceptance,acceptance,acceptance
q3_f130,acceptance,acceptance,acceptance
q3_f131,acceptance,acceptance,acceptance
q3_f132,acceptance,acceptance,acceptance
q3_f133,acceptance,acceptance,acceptance
q3_f134,acceptance,acceptance,acceptance
q3_f135,acceptance,acceptance,acceptance
q3_f136,acceptance,acceptance,acceptance
q3_f137,acceptance,acceptance,acceptance
q3_f138,acceptance,acceptance,acceptance
q3_f139,acceptance,acceptance,acceptance
q3_f14,acceptance,acceptance,acceptance
q3_f140,acceptance,acceptance,acceptance
q3_f141,acceptance,acceptance,acceptance
q3_f142,acceptance,acceptance,acceptance
q3_f143,acceptance,acceptance,acceptance
q3_f144,disappointment,disappointment,disappointment
q3_f145,disappointment,disappointment,disappointment
q3_f146,disappointment,disappointment,disappointment
q3_f147,disappointment,disappointment,disappointment
q3_f148,disappointment,disappointment,disappointment
q3_f149,disappointment,disappointment,disappointment
q3_f15,acceptance,acceptance,acceptance
q3_f150,disappointment,disappointment,satisfaction
q3_f151,disappointment,disappointment,disappointment
q3_f152,disappointment,disappointment,disappointment
q3_f153,disappointment,disappointment,disappointment
q3_f154,disappointment,disappointment,disappointment
q3_f155,disappointment,disappointment,disappointment
q3_f156,disappointment,disappointment,disappointment
q3_f157,disappointment,disappointment,disappointment
q3_f158,disappointment,disappointment,disappointment
q3_f159,disappointment,disappointment,disappointment
q3_f16,acceptance,acceptance,acceptance
q3_f160,disappointment,disappointment,disappointment
q3_f161,disappointment,disappointment,disappointment
q3_f162,disappointment,disappointment,disappointment
q3_f163,disappointment,disappointment,disappointment
q3_f164,disappointment,disappointment,disappointment
q3_f165,disappointment,disappointment,disappointment
q3_f166,disappointment,disappointment,disappointment
q3_f167,acceptance,disappointment,disappointment
q3_f168,disappointment,disappointment,disappointment
q3_f169,disappointment,disappointment,disappointment
q3_f17,acceptance,acceptance,acceptance
q3_f170,disappointment,disappointment,disappointment
q3_f171,disappointment,disappointment,disappointment
q3_f172,disappointment,disappointment,disappointment
q3_f173,acceptance,disappointment,acceptance
q3_f174,disappointment,disappointment,disappointment
q3_f175,acceptance,disappointment,acceptance
q3_f176,acceptance,disappointment,acceptance
q3_f177,acceptance,disappointment,acceptance
q3_f178,acceptance,disappointment,acceptance
q3_f179,acceptance,disappointment,acceptance
q3_f18,acceptance,acceptance,acceptance
q3_f180,acceptance,disappointment,acceptance
q3_f181,acceptance,disappointment,acceptance
q3_f182,acceptance,disappointment,acceptance
q3_f183,acceptance,disappointment,acceptance
q3_f184,disappointment,disappointment,disappointment
q3_f185,disappointment,disappointment,disappointment
q3_f186,acceptance,disappointment,acceptance
q3_f187,acceptance,disappointment,disappointment
q3_f188,disappointment,disappointment,disappointment
q3_f189,disappointment,disappointment,disappointment
q3_f19,acceptance,acceptance,acceptance
q3_f190,disappointment,disappointment,disappointment
q3_f191,disappointment,disappointment,disappointment
q3_f192,disappointment,disappointment,disappointment
q3_f193,disappointment,disappointment,disappointment
q3_f194,disappointment,disappointment,disappointment
q3_f195,disappointment,disappointment,disappointment
q3_f196,disappointment,disappointment,disappointment
q3_f197,disappointment,disappointment,disappointment
q3_f198,disappointment,disappointment,disappointment
q3_f199,disappointment,disappointment,disappointment
q3_f2,acceptance,acceptance,acceptance
q3_f20,acceptance,acceptance,acceptance
q3_f200,disappointment,disappointment,disappointment
q3_f201,disappointment,disappointment,disappointment
q3_f202,disappointment,disappointment,disappointment
q3_f203,disappointment,disappointment,disappointment
q3_f204,disappointment,disappointment,disappointment
q3_f205,disappointment,disappointment,disappointment
q3_f206,disappointment,disappointment,disappointment
q3_f207,disappointment,disappointment,disappointment
q3_f208,disappointment,disappointment,disappointment
q3_f209,disappointment,disappointment,disappointment
q3_f21,acceptance,acceptance,acceptance
q3_f210,disappointment,disappointment,disappointment
q3_f211,disappointment,disappointment,disappointment
q3_f212,disappointment,disappointment,disappointment
q3_f213,disappointment,disappointment,disappointment
q3_f214,disappointment,disappointment,disappointment
q3_f215,disappointment,disappointment,disappointment
q3_f216,disappointment,disappointment,disappointment
q3_f217,disappointment,disappointment,disappointment
q3_f218,disappointment,disappointment,disappointment
q3_f219,disappointment,disappointment,disappointment
q3_f22,acceptance,acceptance,acceptance
q3_f220,disappointment,disappointment,disappointment
q3_f221,disappointment,disappointment,disappointment
q3_f222,disappointment,disappointment,disappointment
q3_f223,disappointment,disappointment,disappointment
q3_f224,disappointment,disappointment,disappointment
q3_f225,disappointment,disappointment,disappointment
q3_f226,disappointment,disappointment,disappointment
q3_f227,disappointment,disappointment,disappointment
q3_f228,disappointment,disappointment,disappointment
q3_f229,disappointment,disappointment,disappointment
q3_f23,acceptance,acceptance,acceptance
q3_f230,disappointment,disappointment,disappointment
q3_f231,disappointment,disappointment,disappointment
q3_f232,disappointment,disappointment,disappointment
q3_f233,disappointment,disappointment,disappointment
q3_f234,disappointment,disappointment,disappointment
q3_f235,disappointment,disappointment,disappointment
q3_f236,disappointment,disappointment,disappointment
q3_f237,disappointment,disappointment,disappointment
q3_f238,disappointment,disappointment,disappointment
q3_f239,disappointment,disappointment,disappointment
q3_f24,acceptance,acceptance,acceptance
q3_f240,disappointment,disappointment,disappointment
q3_f241,disappointment,disappointment,disappointment
q3_f242,disappointment,disappointment,disappointment
q3_f243,disappointment,disappointment,disappointment
q3_f244,disappointment,disappointment,disappointment
q3_f245,disappointment,disappointment,disappointment
q3_f246,disappointment,disappointment,disappointment
q3_f247,disappointment,disappointment,disappointment
q3_f248,disappointment,disappointment,disappointment
q3_f249,disappointment,disappointment,disappointment
q3_f25,acceptance,acceptance,acceptance
q3_f250,disappointment,disappointment,disappointment
q3_f251,disappointment,disappointment,disappointment
q3_f252,disappointment,disappointment,disappointment
q3_f253,disappointment,disappointment,disappointment
q3_f254,disappointment,disappointment,disappointment
q3_f255,disappointment,disappointment,disappointment
q3_f256,disappointment,disappointment,disappointment
q3_f257,disappointment,disappointment,disappointment
q3_f258,disappointment,disappointment,disappointment
q3_f259,disappointment,disappointment,disappointment
q3_f26,acceptance,acceptance,acceptance
q3_f260,disappointment,disappointment,disappointment
q3_f261,disappointment,disappointment,disappointment
q3_f262,disappointment,disappointment,disappointment
q3_f263,disappointment,disappointment,disappointment
q3_f264,disappointment,disappointment,disappointment
q3_f265,disappointment,disappointment,disappointment
q3_f266,disappointment,disappointment,disappointment
q3_f267,disappointment,disappointment,disappointment
q3_f268,disappointment,disappointment,disappointment
q3_f269,disappointment,disappointment,disappointment
q3_f27,acceptance,acceptance,acceptance
q3_f270,disappointment,disappointment,disappointment
q3_f271,disappointment,disappointment,disappointment
q3_f272,disappointment,disappointment,disappointment
q3_f273,disappointment,disappointment,disappointment
q3_f274,disappointment,disappointment,disappointment
q3_f275,disappointment,disappointment,disappointment
q3_f276,disappointment,disappointment,disappointment
q3_f277,disappointment,disappointment,disappointment
q3_f278,disappointment,disappointment,disappointment
q3_f279,disappointment,disappointment,disappointment
q3_f28,acceptance,acceptance,acceptance
q3_f280,disappointment,disappointment,disappointment
q3_f281,disappointment,disappointment,disappointment
q3_f282,disappointment,disappointment,disappointment
q3_f283,disappointment,disappointment,disappointment
q3_f284,disappointment,disappointment,disappointment
q3_f285,disappointment,disappointment,disappointment
q3_f286,disappointment,disappointment,disappointment
q3_f287,satisfaction,disappointment,satisfaction
q3_f288,satisfaction,irrelevant,satisfaction
q3_f289,satisfaction,irrelevant,satisfaction
q3_f29,acceptance,acceptance,acceptance
q3_f290,satisfaction,irrelevant,satisfaction
q3_f291,satisfaction,irrelevant,satisfaction
q3_f292,satisfaction,satisfaction,satisfaction
q3_f293,satisfaction,satisfaction,satisfaction
q3_f294,satisfaction,satisfaction,satisfaction
q3_f295,satisfaction,satisfaction,satisfaction
q3_f296,satisfaction,satisfaction,satisfaction
q3_f297,satisfaction,satisfaction,satisfaction
q3_f298,satisfaction,satisfaction,satisfaction
q3_f299,satisfaction,satisfaction,satisfaction
q3_f3,acceptance,disappointment,acceptance
q3_f30,acceptance,acceptance,acceptance
q3_f300,satisfaction,satisfaction,acceptance
q3_f301,satisfaction,satisfaction,satisfaction
q3_f302,satisfaction,satisfaction,satisfaction
q3_f303,satisfaction,satisfaction,satisfaction
q3_f304,satisfaction,satisfaction,satisfaction
q3_f305,satisfaction,satisfaction,satisfaction
q3_f306,satisfaction,satisfaction,satisfaction
q3_f307,satisfaction,satisfaction,satisfaction
q3_f308,satisfaction,satisfaction,satisfaction
q3_f309,satisfaction,satisfaction,satisfaction
q3_f31,acceptance,acceptance,acceptance
q3_f310,satisfaction,satisfaction,satisfaction
q3_f311,satisfaction,satisfaction,satisfaction
q3_f312,satisfaction,satisfaction,satisfaction
q3_f313,satisfaction,satisfaction,satisfaction
q3_f314,satisfaction,satisfaction,satisfaction
q3_f315,satisfaction,satisfaction,satisfaction
q3_f316,satisfaction,satisfaction,satisfaction
q3_f317,satisfaction,satisfaction,satisfaction
q3_f318,satisfaction,satisfaction,satisfaction
q3_f319,satisfaction,satisfaction,satisfaction
q3_f32,acceptance,acceptance,acceptance
q3_f320,satisfaction,satisfaction,satisfaction
q3_f321,satisfaction,satisfaction,satisfaction
q3_f322,satisfaction,satisfaction,satisfaction
q3_f323,satisfaction,satisfaction,satisfaction
q3_f324,satisfaction,satisfaction,satisfaction
q3_f325,satisfaction,satisfaction,satisfaction
q3_f326,satisfaction,satisfaction,satisfaction
q3_f327,satisfaction,satisfaction,satisfaction
q3_f328,satisfaction,satisfaction,satisfaction
q3_f329,satisfaction,satisfaction,satisfaction
q3_f33,acceptance,acceptance,acceptance
q3_f330,satisfaction,satisfaction,satisfaction
q3_f331,satisfaction,satisfaction,satisfaction
q3_f332,satisfaction,satisfaction,satisfaction
q3_f333,satisfaction,satisfaction,satisfaction
q3_f334,satisfaction,satisfaction,satisfaction
q3_f335,satisfaction,satisfaction,satisfaction
q3_f336,satisfaction,satisfaction,satisfaction
q3_f337,satisfaction,satisfaction,satisfaction
q3_f338,satisfaction,satisfaction,satisfaction
q3_f339,satisfaction,satisfaction,satisfaction
q3_f34,acceptance,acceptance,acceptance
q3_f340,satisfaction,satisfaction,satisfaction
q3_f341,satisfaction,satisfaction,satisfaction
q3_f342,satisfaction,satisfaction,satisfaction
q3_f343,satisfaction,satisfaction,satisfaction
q3_f344,satisfaction,satisfaction,satisfaction
q3_f345,satisfaction,satisfaction,satisfaction
q3_f346,satisfaction,satisfaction,satisfaction
q3_f347,satisfaction,satisfaction,satisfaction
q3_f348,satisfaction,satisfaction,satisfaction
q3_f349,satisfaction,satisfaction,satisfaction
q3_f35,acceptance,acceptance,acceptance
q3_f350,satisfaction,satisfaction,satisfaction
q3_f351,satisfaction,satisfaction,satisfaction
q3_f352,satisfaction,satisfaction,satisfaction
q3_f353,satisfaction,satisfaction,satisfaction
q3_f354,satisfaction,satisfaction,satisfaction
q3_f355,satisfaction,satisfaction,satisfaction
q3_f356,satisfaction,satisfaction,satisfaction
q3_f357,satisfaction,satisfaction,satisfaction
q3_f358,satisfaction,satisfaction,satisfaction
q3_f359,satisfaction,satisfaction,satisfaction
q3_f36,acceptance,acceptance,acceptance
q3_f360,satisfaction,satisfaction,satisfaction
q3_f361,satisfaction,satisfaction,satisfaction
q3_f362,satisfaction,satisfaction,satisfaction
q3_f363,satisfaction,satisfaction,satisfaction
q3_f364,satisfaction,satisfaction,satisfaction
q3_f365,satisfaction,satisfaction,satisfaction
q3_f366,satisfaction,satisfaction,satisfaction
q3_f367,satisfaction,satisfaction,satisfaction
q3_f368,satisfaction,satisfaction,satisfaction
q3_f369,satisfaction,satisfaction,satisfaction
q3_f37,acceptance,acceptance,acceptance
q3_f370,satisfaction,satisfaction,satisfaction
q3_f371,satisfaction,satisfaction,satisfaction
q3_f372,satisfaction,satisfaction,satisfaction
q3_f373,satisfaction,satisfaction,satisfaction
q3_f374,satisfaction,satisfaction,satisfaction
q3_f375,satisfaction,satisfaction,satisfaction
q3_f376,satisfaction,satisfaction,satisfaction
q3_f377,satisfaction,satisfaction,satisfaction
q3_f378,satisfaction,satisfaction,satisfaction
q3_f379,satisfaction,satisfaction,satisfaction
q3_f38,acceptance,acceptance,acceptance
q3_f380,satisfaction,satisfaction,satisfaction
q3_f381,satisfaction,satisfaction,satisfaction
q3_f382,satisfaction,satisfaction,satisfaction
q3_f383,satisfaction,satisfaction,satisfaction
q3_f384,satisfaction,satisfaction,satisfaction
q3_f385,satisfaction,satisfaction,satisfaction
q3_f386,satisfaction,satisfaction,satisfaction
q3_f387,satisfaction,satisfaction,satisfaction
q3_f388,satisfaction,satisfaction,satisfaction
q3_f389,satisfaction,satisfaction,satisfaction
q3_f39,acceptance,acceptance,acceptance
q3_f390,satisfaction,satisfaction,satisfaction
q3_f391,satisfaction,satisfaction,satisfaction
q3_f392,satisfaction,satisfaction,satisfaction
q3_f393,satisfaction,satisfaction,satisfaction
q3_f394,satisfaction,satisfaction,satisfaction
q3_f395,satisfaction,satisfaction,satisfaction
q3_f396,satisfaction,satisfaction,satisfaction
q3_f397,satisfaction,satisfaction,satisfaction
q3_f398,satisfaction,satisfaction,satisfaction
q3_f399,satisfaction,satisfaction,satisfaction
q3_f4,acceptance,acceptance,satisfaction
q3_f40,acceptance,acceptance,acceptance
q3_f400,satisfaction,satisfaction,satisfaction
q3_f401,satisfaction,satisfaction,satisfaction
q3_f402,satisfaction,satisfaction,satisfaction
q3_f403,satisfaction,satisfaction,satisfaction
q3_f404,satisfaction,satisfaction,satisfaction
q3_f405,satisfaction,satisfaction,satisfaction
q3_f406,satisfaction,satisfaction,satisfaction
q3_f407,satisfaction,satisfaction,satisfaction
q3_f408,satisfaction,satisfaction,satisfaction
q3_f409,satisfaction,satisfaction,satisfaction
q3_f41,acceptance,acceptance,acceptance
q3_f410,satisfaction,satisfaction,satisfaction
q3_f411,satisfaction,satisfaction,satisfaction
q3_f412,satisfaction,satisfaction,satisfaction
q3_f413,satisfaction,satisfaction,satisfaction
q3_f414,satisfaction,satisfaction,satisfaction
q3_f415,satisfaction,satisfaction,satisfaction
q3_f416,satisfaction,satisfaction,satisfaction
q3_f417,satisfaction,satisfaction,satisfaction
q3_f418,satisfaction,satisfaction,satisfaction
q3_f419,satisfaction,satisfaction,satisfaction
q3_f42,acceptance,acceptance,acceptance
q3_f420,satisfaction,satisfaction,satisfaction
q3_f421,satisfaction,satisfaction,satisfaction
q3_f422,satisfaction,satisfaction,satisfaction
q3_f423,satisfaction,satisfaction,satisfaction
q3_f424,satisfaction,satisfaction,satisfaction
q3_f425,satisfaction,satisfaction,satisfaction
q3_f426,satisfaction,satisfaction,satisfaction
q3_f427,satisfaction,satisfaction,satisfaction
q3_f428,satisfaction,satisfaction,satisfaction
q3_f429,satisfaction,satisfaction,satisfaction
q3_f43,acceptance,acceptance,acceptance
q3_f430,boredom,boredom,boredom
q3_f431,boredom,boredom,boredom
q3_f432,boredom,boredom,boredom
q3_f433,acceptance,boredom,acceptance
q3_f434,boredom,boredom,boredom
q3_f435,boredom,boredom,boredom
q3_f436,boredom,boredom,boredom
q3_f437,boredom,boredom,boredom
q3_f438,boredom,boredom,boredom
q3_f439,boredom,boredom,boredom
q3_f44,acceptance,acceptance,acceptance
q3_f440,boredom,boredom,boredom
q3_f441,boredom,boredom,boredom
q3_f442,boredom,boredom,boredom
q3_f443,boredom,boredom,boredom
q3_f444,boredom,boredom,boredom
q3_f445,boredom,boredom,boredom
q3_f446,boredom,boredom,boredom
q3_f447,boredom,boredom,boredom
q3_f448,boredom,boredom,boredom
q3_f449,boredom,boredom,boredom
q3_f45,acceptance,acceptance,acceptance
q3_f450,boredom,boredom,boredom
q3_f451,boredom,boredom,boredom
q3_f452,boredom,boredom,boredom
q3_f453,boredom,boredom,boredom
q3_f454,boredom,boredom,boredom
q3_f455,boredom,boredom,boredom
q3_f456,boredom,boredom,boredom
q3_f457,boredom,boredom,boredom
q3_f458,boredom,boredom,boredom
q3_f459,boredom,boredom,boredom
q3_f46,acceptance,acceptance,acceptance
q3_f460,boredom,boredom,boredom
q3_f461,boredom,boredom,boredom
q3_f462,boredom,boredom,boredom
q3_f463,boredom,boredom,boredom
q3_f464,boredom,boredom,boredom
q3_f465,boredom,boredom,boredom
q3_f466,boredom,boredom,boredom
q3_f467,boredom,boredom,boredom
q3_f468,boredom,boredom,boredom
q3_f469,boredom,boredom,boredom
q3_f47,acceptance,acceptance,acceptance
q3_f470,boredom,boredom,boredom
q3_f471,boredom,boredom,boredom
q3_f472,boredom,boredom,boredom
q3_f473,boredom,boredom,boredom
q3_f474,boredom,boredom,boredom
q3_f475,boredom,boredom,boredom
q3_f476,boredom,boredom,boredom
q3_f477,boredom,boredom,boredom
q3_f478,boredom,boredom,boredom
q3_f479,boredom,boredom,boredom
q3_f48,acceptance,acceptance,acceptance
q3_f480,boredom,boredom,boredom
q3_f481,boredom,boredom,boredom
q3_f482,boredom,boredom,boredom
q3_f483,boredom,boredom,boredom
q3_f484,boredom,boredom,boredom
q3_f485,boredom,boredom,boredom
q3_f486,boredom,boredom,satisfaction
q3_f487,boredom,boredom,boredom
q3_f488,boredom,boredom,boredom
q3_f489,boredom,boredom,boredom
q3_f49,acceptance,acceptance,acceptance
q3_f490,boredom,boredom,boredom
q3_f491,boredom,boredom,boredom
q3_f492,boredom,boredom,boredom
q3_f493,boredom,boredom,boredom
q3_f494,boredom,boredom,boredom
q3_f495,boredom,boredom,boredom
q3_f496,boredom,boredom,boredom
q3_f497,boredom,boredom,boredom
q3_f498,boredom,boredom,boredom
q3_f499,boredom,boredom,boredom
q3_f5,acceptance,acceptance,acceptance
q3_f50,acceptance,acceptance,acceptance
q3_f500,boredom,boredom,boredom
q3_f501,boredom,boredom,boredom
q3_f502,boredom,boredom,boredom
q3_f503,boredom,boredom,boredom
q3_f504,boredom,boredom,boredom
q3_f505,boredom,boredom,boredom
q3_f506,boredom,boredom,boredom
q3_f507,boredom,boredom,boredom
q3_f508,boredom,boredom,boredom
q3_f509,boredom,boredom,boredom
q3_f51,acceptance,acceptance,acceptance
q3_f510,boredom,boredom,boredom
q3_f511,boredom,boredom,boredom
q3_f512,boredom,boredom,boredom
q3_f513,boredom,boredom,boredom
q3_f514,boredom,boredom,boredom
q3_f515,boredom,boredom,boredom
q3_f516,boredom,boredom,boredom
q3_f517,boredom,boredom,boredom
q3_f518,boredom,boredom,boredom
q3_f519,boredom,boredom,boredom
q3_f52,acceptance,acceptance,acceptance
q3_f520,boredom,boredom,boredom
q3_f521,boredom,boredom,boredom
q3_f522,boredom,boredom,boredom
q3_f523,boredom,boredom,boredom
q3_f524,boredom,boredom,boredom
q3_f525,boredom,boredom,boredom
q3_f526,boredom,boredom,boredom
q3_f527,boredom,boredom,boredom
q3_f528,boredom,boredom,boredom
q3_f529,boredom,boredom,boredom
q3_f53,acceptance,acceptance,acceptance
q3_f530,boredom,boredom,boredom
q3_f531,boredom,boredom,boredom
q3_f532,boredom,boredom,boredom
q3_f533,boredom,boredom,boredom
q3_f534,boredom,boredom,boredom
q3_f535,boredom,boredom,boredom
q3_f536,boredom,boredom,boredom
q3_f537,boredom,boredom,boredom
q3_f538,boredom,boredom,boredom
q3_f539,boredom,boredom,boredom
q3_f54,acceptance,acceptance,acceptance
q3_f540,boredom,boredom,boredom
q3_f541,boredom,boredom,boredom
q3_f542,boredom,boredom,boredom
q3_f543,boredom,boredom,boredom
q3_f544,boredom,boredom,boredom
q3_f545,boredom,boredom,boredom
q3_f546,boredom,boredom,boredom
q3_f547,boredom,boredom,boredom
q3_f548,boredom,boredom,boredom
q3_f549,boredom,boredom,boredom
q3_f55,acceptance,acceptance,acceptance
q3_f550,boredom,boredom,boredom
q3_f551,boredom,boredom,boredom
q3_f552,boredom,boredom,boredom
q3_f553,boredom,boredom,boredom
q3_f554,boredom,boredom,boredom
q3_f555,boredom,boredom,boredom
q3_f556,boredom,boredom,boredom
q3_f557,boredom,boredom,boredom
q3_f558,boredom,boredom,boredom
q3_f559,boredom,boredom,boredom
q3_f56,acceptance,acceptance,acceptance
q3_f560,boredom,boredom,boredom
q3_f561,boredom,boredom,boredom
q3_f562,boredom,boredom,boredom
q3_f563,boredom,boredom,boredom
q3_f564,boredom,boredom,boredom
q3_f565,boredom,boredom,boredom
q3_f566,boredom,boredom,boredom
q3_f567,boredom,boredom,boredom
q3_f568,boredom,boredom,boredom
q3_f569,boredom,boredom,boredom
q3_f57,acceptance,acceptance,acceptance
q3_f570,boredom,boredom,boredom
q3_f571,boredom,boredom,boredom
q3_f572,boredom,boredom,boredom
q3_f573,joy,joy,joy
q3_f574,joy,joy,joy
q3_f575,joy,joy,joy
q3_f576,joy,joy,joy
q3_f577,acceptance,joy,satisfaction
q3_f578,acceptance,joy,satisfaction
q3_f579,acceptance,joy,satisfaction
q3_f58,acceptance,acceptance,acceptance
q3_f580,acceptance,joy,satisfaction
q3_f581,joy,joy,joy
q3_f582,joy,joy,joy
q3_f583,joy,joy,joy
q3_f584,joy,joy,joy
q3_f585,joy,joy,joy
q3_f586,joy,joy,joy
q3_f587,joy,joy,joy
q3_f588,joy,joy,joy
q3_f589,joy,joy,joy
q3_f59,acceptance,acceptance,acceptance
q3_f590,joy,joy,joy
q3_f591,joy,joy,joy
q3_f592,joy,joy,joy
q3_f593,joy,joy,joy
q3_f594,joy,joy,joy
q3_f595,joy,joy,joy
q3_f596,joy,joy,joy
q3_f597,joy,joy,joy
q3_f598,joy,joy,joy
q3_f599,joy,joy,joy
q3_f6,acceptance,disappointment,acceptance
q3_f60,acceptance,acceptance,acceptance
q3_f600,joy,joy,joy
q3_f601,joy,joy,joy
q3_f602,joy,joy,joy
q3_f603,joy,joy,joy
q3_f604,joy,joy,joy
q3_f605,joy,joy,joy
q3_f606,joy,joy,joy
q3_f607,joy,joy,joy
q3_f608,joy,joy,joy
q3_f609,joy,joy,joy
q3_f61,acceptance,acceptance,acceptance
q3_f610,joy,joy,joy
q3_f611,joy,joy,joy
q3_f612,joy,joy,joy
q3_f613,joy,joy,joy
q3_f614,joy,joy,joy
q3_f615,joy,joy,joy
q3_f616,joy,joy,joy
q3_f617,joy,joy,joy
q3_f618,joy,joy,joy
q3_f619,joy,joy,joy
q3_f62,acceptance,acceptance,acceptance
q3_f620,joy,joy,joy
q3_f621,joy,joy,joy
q3_f622,joy,joy,joy
q3_f623,joy,joy,joy
q3_f624,joy,joy,joy
q3_f625,joy,joy,joy
q3_f626,joy,joy,joy
q3_f627,joy,joy,joy
q3_f628,joy,joy,joy
q3_f629,joy,joy,joy
q3_f63,acceptance,acceptance,acceptance
q3_f630,joy,joy,joy
q3_f631,joy,joy,joy
q3_f632,joy,joy,joy
q3_f633,joy,joy,joy
q3_f634,joy,joy,joy
q3_f635,joy,joy,boredom
q3_f636,joy,joy,joy
q3_f637,joy,joy,joy
q3_f638,joy,joy,joy
q3_f639,joy,joy,joy
q3_f64,acceptance,acceptance,acceptance
q3_f640,joy,joy,joy
q3_f641,joy,joy,joy
q3_f642,joy,joy,joy
q3_f643,joy,joy,joy
q3_f644,joy,joy,joy
q3_f645,joy,joy,joy
q3_f646,joy,joy,joy
q3_f647,joy,joy,joy
q3_f648,joy,joy,joy
q3_f649,joy,joy,joy
q3_f65,acceptance,acceptance,acceptance
q3_f650,joy,joy,joy
q3_f651,joy,joy,joy
q3_f652,joy,joy,joy
q3_f653,joy,joy,joy
q3_f654,joy,joy,joy
q3_f655,joy,joy,joy
q3_f656,joy,joy,joy
q3_f657,joy,joy,joy
q3_f658,joy,joy,joy
q3_f659,joy,joy,joy
q3_f66,acceptance,acceptance,acceptance
q3_f660,joy,joy,joy
q3_f661,joy,joy,joy
q3_f662,joy,joy,joy
q3_f663,joy,joy,joy
q3_f664,joy,joy,joy
q3_f665,joy,joy,joy
q3_f666,joy,joy,joy
q3_f667,joy,joy,joy
q3_f668,joy,joy,joy
q3_f669,joy,joy,joy
q3_f67,acceptance,acceptance,acceptance
q3_f670,joy,joy,joy
q3_f671,joy,joy,joy
q3_f672,joy,joy,joy
q3_f673,joy,joy,joy
q3_f674,joy,joy,joy
q3_f675,joy,joy,joy
q3_f676,joy,joy,joy
q3_f677,joy,joy,joy
q3_f678,joy,joy,joy
q3_f679,joy,joy,joy
q3_f68,acceptance,acceptance,acceptance
q3_f680,joy,joy,joy
q3_f681,joy,joy,joy
q3_f682,joy,joy,joy
q3_f683,joy,joy,joy
q3_f684,joy,joy,joy
q3_f685,joy,joy,joy
q3_f686,joy,joy,joy
q3_f687,joy,joy,joy
q3_f688,joy,joy,joy
q3_f689,joy,joy,joy
q3_f69,acceptance,acceptance,acceptance
q3_f690,joy,joy,joy
q3_f691,joy,joy,joy
q3_f692,joy,joy,joy
q3_f693,joy,joy,joy
q3_f694,joy,joy,joy
q3_f695,joy,joy,joy
q3_f696,joy,joy,joy
q3_f697,joy,joy,joy
q3_f698,joy,joy,joy
q3_f699,joy,joy,joy
q3_f7,acceptance,acceptance,acceptance
q3_f70,acceptance,acceptance,acceptance
q3_f700,joy,joy,joy
q3_f701,joy,joy,joy
q3_f702,joy,joy,joy
q3_f703,joy,joy,joy
q3_f704,joy,joy,joy
q3_f705,joy,joy,joy
q3_f706,joy,joy,joy
q3_f707,joy,joy,joy
q3_f708,joy,joy,joy
q3_f709,joy,joy,joy
q3_f71,acceptance,acceptance,acceptance
q3_f710,joy,joy,joy
q3_f711,joy,joy,joy
q3_f712,joy,joy,joy
q3_f713,joy,joy,joy
