feedback_id,annotator_1,annotator_2,annotator_3
f329_q4,satisfaction,satisfaction,satisfaction
f330_q1,satisfaction,satisfaction,satisfaction
f330_q2,satisfaction,satisfaction,satisfaction
f330_q3,satisfaction,satisfaction,satisfaction
f330_q4,satisfaction,satisfaction,satisfaction
f331_q1,satisfaction,satisfaction,satisfaction
f331_q2,satisfaction,satisfaction,satisfaction
f331_q3,satisfaction,satisfaction,satisfaction
f331_q4,satisfaction,satisfaction,satisfaction
f332_q1,satisfaction,satisfaction,satisfaction
f332_q2,satisfaction,satisfaction,satisfaction
f332_q3,satisfaction,satisfaction,satisfaction
f332_q4,satisfaction,satisfaction,satisfaction
f333_q1,satisfaction,satisfaction,satisfaction
f333_q2,satisfaction,satisfaction,satisfaction
f333_q3,satisfaction,satisfaction,satisfaction
f333_q4,satisfaction,satisfaction,satisfaction
f334_q1,satisfaction,satisfaction,satisfaction
f334_q2,satisfaction,satisfaction,satisfaction
f334_q3,satisfaction,satisfaction,satisfaction
f334_q4,satisfaction,satisfaction,satisfaction
f335_q1,satisfaction,satisfaction,satisfaction
f335_q2,satisfaction,satisfaction,satisfaction
f335_q3,satisfaction,satisfaction,satisfaction
f335_q4,satisfaction,satisfaction,satisfaction
f336_q1,satisfaction,satisfaction,satisfaction
f336_q2,satisfaction,satisfaction,satisfaction
f336_q3,satisfaction,satisfaction,satisfaction
f336_q4,satisfaction,satisfaction,satisfaction
f337_q1,satisfaction,satisfaction,satisfaction
f337_q2,satisfaction,satisfaction,satisfaction
f337_q3,satisfaction,satisfaction,satisfaction
f337_q4,satisfaction,satisfaction,satisfaction
f338_q1,satisfaction,satisfaction,satisfaction
f338_q2,satisfaction,satisfaction,satisfaction
f338_q3,satisfaction,satisfaction,satisfaction
f338_q4,satisfaction,satisfaction,satisfaction
f339_q1,satisfaction,satisfaction,satisfaction
f339_q2,satisfaction,satisfaction,satisfaction
f339_q3,satisfaction,satisfaction,satisfaction
f339_q4,satisfaction,satisfaction,satisfaction
f340_q1,satisfaction,satisfaction,satisfaction
f340_q2,satisfaction,satisfaction,satisfaction
f340_q3,satisfaction,satisfaction,satisfaction
f340_q4,satisfaction,satisfaction,satisfaction
f341_q1,satisfaction,satisfaction,satisfaction
f341_q2,satisfaction,satisfaction,satisfaction
f341_q3,satisfaction,satisfaction,satisfaction
f341_q4,satisfaction,satisfaction,satisfaction
f342_q1,satisfaction,satisfaction,satisfaction
f342_q2,satisfaction,satisfaction,satisfaction
f342_q3,satisfaction,satisfaction,satisfaction
f342_q4,satisfaction,satisfaction,satisfaction
f343_q1,satisfaction,satisfaction,satisfaction
f343_q2,satisfaction,satisfaction,satisfaction
f343_q3,satisfaction,satisfaction,satisfaction
f343_q4,satisfaction,satisfaction,satisfaction
f344_q1,satisfaction,satisfaction,satisfaction
f344_q2,satisfaction,satisfaction,satisfaction
f344_q3,satisfaction,satisfaction,satisfaction
f344_q4,satisfaction,satisfaction,satisfaction
f345_q1,satisfaction,satisfaction,satisfaction
f345_q2,satisfaction,satisfaction,satisfaction
f345_q3,satisfaction,satisfaction,satisfaction
f345_q4,satisfaction,satisfaction,satisfaction
f346_q1,satisfaction,satisfaction,satisfaction
f346_q2,satisfaction,satisfaction,satisfaction
f346_q3,satisfaction,satisfaction,satisfaction
f346_q4,satisfaction,satisfaction,satisfaction
f347_q1,satisfaction,satisfaction,satisfaction
f347_q2,satisfaction,satisfaction,satisfaction
f347_q3,satisfaction,satisfaction,satisfaction
f347_q4,satisfaction,satisfaction,satisfaction
f348_q1,satisfaction,satisfaction,satisfaction
f348_q2,satisfaction,satisfaction,satisfaction
f348_q3,satisfaction,satisfaction,satisfaction
f348_q4,satisfaction,satisfaction,satisfaction
f349_q1,satisfaction,satisfaction,satisfaction
f349_q3,satisfaction,satisfaction,satisfaction
f349_q4,satisfaction,satisfaction,satisfaction
f350_q1,satisfaction,satisfaction,satisfaction
f350_q2,satisfaction,satisfaction,satisfaction
f350_q3,satisfaction,satisfaction,satisfaction
f350_q4,satisfaction,satisfaction,satisfaction
f351_q1,satisfaction,satisfaction,satisfaction
f351_q2,satisfaction,satisfaction,satisfaction
f351_q3,satisfaction,satisfaction,satisfaction
f351_q4,satisfaction,satisfaction,satisfaction
f352_q1,satisfaction,satisfaction,satisfaction
f352_q2,satisfaction,satisfaction,satisfaction
f352_q3,satisfaction,satisfaction,satisfaction
f352_q4,satisfaction,satisfaction,satisfaction
f353_q1,satisfaction,satisfaction,satisfaction
f353_q2,satisfaction,satisfaction,satisfaction
f353_q3,satisfaction,satisfaction,satisfaction
f353_q4,satisfaction,satisfaction,satisfaction
f354_q1,satisfaction,satisfaction,satisfaction
f354_q2,satisfaction,satisfaction,satisfaction
f354_q3,satisfaction,satisfaction,satisfaction
f354_q4,satisfaction,satisfaction,satisfaction
f355_q1,satisfaction,satisfaction,satisfaction
f355_q2,satisfaction,satisfaction,satisfaction
f355_q3,satisfaction,satisfaction,satisfaction
f355_q4,satisfaction,satisfaction,satisfaction
f356_q1,satisfaction,satisfaction,satisfaction
f356_q2,satisfaction,satisfaction,satisfaction
f356_q3,satisfaction,satisfaction,satisfaction
f356_q4,satisfaction,satisfaction,satisfaction
f357_q1,satisfaction,satisfaction,satisfaction
f357_q2,satisfaction,satisfaction,satisfaction
f357_q3,satisfaction,satisfaction,satisfaction
f357_q4,satisfaction,satisfaction,satisfaction
f358_q1,satisfaction,satisfaction,satisfaction
f358_q2,satisfaction,satisfaction,satisfaction
f358_q3,satisfaction,satisfaction,satisfaction
f358_q4,satisfaction,satisfaction,satisfaction
f359_q1,satisfaction,satisfaction,satisfaction
f359_q2,satisfaction,satisfaction,satisfaction
f359_q3,satisfaction,satisfaction,satisfaction
f359_q4,satisfaction,satisfaction,satisfaction
f360_q1,satisfaction,satisfaction,satisfaction
f360_q2,satisfaction,satisfaction,satisfaction
f360_q3,satisfaction,satisfaction,satisfaction
f360_q4,satisfaction,satisfaction,satisfaction
f361_q1,satisfaction,satisfaction,satisfaction
f361_q2,satisfaction,satisfaction,satisfaction
f361_q3,satisfaction,satisfaction,satisfaction
f361_q4,satisfaction,satisfaction,satisfaction
f362_q1,satisfaction,satisfaction,satisfaction
f362_q2,satisfaction,satisfaction,satisfaction
f362_q3,satisfaction,satisfaction,satisfaction
f362_q4,satisfaction,satisfaction,satisfaction
f363_q1,satisfaction,satisfaction,satisfaction
f363_q2,satisfaction,satisfaction,satisfaction
f363_q3,satisfaction,satisfaction,satisfaction
f363_q4,satisfaction,satisfaction,satisfaction
f364_q1,satisfaction,satisfaction,satisfaction
f364_q2,satisfaction,satisfaction,satisfaction
f364_q3,satisfaction,satisfaction,satisfaction
f364_q4,satisfaction,satisfaction,satisfaction
f365_q1,satisfaction,satisfaction,satisfaction
f365_q2,satisfaction,satisfaction,satisfaction
f365_q3,satisfaction,satisfaction,satisfaction
f365_q4,satisfaction,satisfaction,satisfaction
f366_q1,satisfaction,satisfaction,satisfaction
f366_q2,satisfaction,satisfaction,satisfaction
f366_q3,satisfaction,satisfaction,satisfaction
f366_q4,satisfaction,satisfaction,satisfaction
f367_q1,satisfaction,satisfaction,satisfaction
f367_q2,satisfaction,satisfaction,satisfaction
f367_q3,satisfaction,satisfaction,satisfaction
f367_q4,satisfaction,satisfaction,satisfaction
f368_q1,satisfaction,satisfaction,satisfaction
f368_q2,satisfaction,satisfaction,satisfaction
f368_q3,satisfaction,satisfaction,satisfaction
f368_q4,satisfaction,satisfaction,satisfaction
f369_q1,satisfaction,satisfaction,satisfaction
f369_q2,satisfaction,satisfaction,satisfaction
f369_q3,satisfaction,satisfaction,satisfaction
f369_q4,satisfaction,satisfaction,satisfaction
f370_q1,satisfaction,satisfaction,satisfaction
f370_q2,satisfaction,satisfaction,satisfaction
f370_q3,satisfaction,satisfaction,satisfaction
f370_q4,satisfaction,satisfaction,satisfaction
f371_q1,satisfaction,satisfaction,satisfaction
f371_q2,satisfaction,satisfaction,satisfaction
f371_q3,satisfaction,satisfaction,satisfaction
f371_q4,satisfaction,satisfaction,satisfaction
f372_q1,satisfaction,satisfaction,satisfaction
f372_q2,satisfaction,satisfaction,satisfaction
f372_q3,satisfaction,satisfaction,satisfaction
f372_q4,satisfaction,satisfaction,satisfaction
f373_q1,satisfaction,satisfaction,satisfaction
f373_q2,satisfaction,satisfaction,satisfaction
f373_q3,satisfaction,satisfaction,satisfaction
f373_q4,satisfaction,satisfaction,satisfaction
f374_q1,satisfaction,satisfaction,satisfaction
f374_q2,satisfaction,satisfaction,satisfaction
f374_q3,satisfaction,satisfaction,satisfaction
f374_q4,satisfaction,satisfaction,satisfaction
f375_q1,satisfaction,satisfaction,satisfaction
f375_q2,satisfaction,satisfaction,satisfaction
f375_q3,satisfaction,satisfaction,satisfaction
f375_q4,satisfaction,satisfaction,satisfaction
f376_q1,satisfaction,satisfaction,satisfaction
f376_q2,satisfaction,satisfaction,satisfaction
f376_q3,satisfaction,satisfaction,satisfaction
f376_q4,satisfaction,satisfaction,satisfaction
f377_q1,satisfaction,satisfaction,satisfaction
f377_q2,satisfaction,satisfaction,satisfaction
f377_q3,satisfaction,satisfaction,satisfaction
f377_q4,satisfaction,satisfaction,satisfaction
f378_q1,satisfaction,satisfaction,satisfaction
f378_q2,satisfaction,satisfaction,satisfaction
f378_q3,satisfaction,satisfaction,satisfaction
f378_q4,satisfaction,satisfaction,satisfaction
f379_q1,satisfaction,satisfaction,satisfaction
f379_q2,satisfaction,satisfaction,satisfaction
f379_q3,satisfaction,satisfaction,satisfaction
f379_q4,satisfaction,satisfaction,satisfaction
f380_q1,satisfaction,satisfaction,satisfaction
f380_q2,satisfaction,satisfaction,satisfaction
f380_q3,satisfaction,satisfaction,satisfaction
f380_q4,satisfaction,satisfaction,satisfaction
f381_q1,satisfaction,satisfaction,satisfaction
f381_q2,satisfaction,satisfaction,satisfaction
f381_q3,satisfaction,satisfaction,satisfaction
f381_q4,satisfaction,satisfaction,satisfaction
f382_q1,satisfaction,satisfaction,satisfaction
f382_q2,satisfaction,satisfaction,satisfaction
f382_q3,satisfaction,satisfaction,satisfaction
f382_q4,satisfaction,satisfaction,satisfaction
f383_q1,satisfaction,satisfaction,satisfaction
f383_q2,satisfaction,satisfaction,satisfaction
f383_q3,satisfaction,satisfaction,satisfaction
f383_q4,satisfaction,satisfaction,satisfaction
f384_q1,satisfaction,satisfaction,satisfaction
f384_q2,satisfaction,satisfaction,satisfaction
f384_q3,satisfaction,satisfaction,satisfaction
f384_q4,satisfaction,satisfaction,satisfaction
f385_q1,satisfaction,satisfaction,satisfaction
f385_q2,satisfaction,satisfaction,satisfaction
f385_q3,satisfaction,satisfaction,satisfaction
f385_q4,satisfaction,satisfaction,satisfaction
f386_q1,satisfaction,satisfaction,satisfaction
f386_q2,satisfaction,satisfaction,satisfaction
f386_q3,satisfaction,satisfaction,satisfaction
f386_q4,satisfaction,satisfaction,satisfaction
f387_q1,satisfaction,satisfaction,satisfaction
f387_q2,satisfaction,satisfaction,satisfaction
f387_q3,satisfaction,satisfaction,satisfaction
f387_q4,satisfaction,satisfaction,satisfaction
f388_q1,satisfaction,satisfaction,satisfaction
f388_q2,satisfaction,satisfaction,satisfaction
f388_q3,satisfaction,satisfaction,satisfaction
f388_q4,satisfaction,satisfaction,satisfaction
f389_q1,satisfaction,satisfaction,satisfaction
f389_q2,satisfaction,satisfaction,satisfaction
f389_q3,satisfaction,satisfaction,satisfaction
f389_q4,satisfaction,satisfaction,satisfaction
f390_q1,satisfaction,satisfaction,satisfaction
f390_q2,satisfaction,satisfaction,satisfaction
f390_q3,satisfaction,satisfaction,satisfaction
f390_q4,satisfaction,satisfaction,satisfaction
f391_q1,satisfaction,satisfaction,satisfaction
f391_q2,satisfaction,satisfaction,satisfaction
f391_q3,satisfaction,satisfaction,satisfaction
f391_q4,satisfaction,satisfaction,satisfaction
f392_q1,satisfaction,satisfaction,satisfaction
f392_q2,satisfaction,satisfaction,satisfaction
f392_q3,satisfaction,satisfaction,satisfaction
f392_q4,satisfaction,satisfaction,satisfaction
f393_q1,satisfaction,satisfaction,satisfaction
f393_q2,satisfaction,satisfaction,satisfaction
f393_q3,satisfaction,satisfaction,satisfaction
f393_q4,satisfaction,satisfaction,satisfaction
f394_q1,satisfaction,satisfaction,satisfaction
f394_q2,satisfaction,satisfaction,satisfaction
f394_q3,satisfaction,satisfaction,satisfaction
f394_q4,satisfaction,satisfaction,satisfaction
f395_q1,satisfaction,satisfaction,satisfaction
f395_q2,satisfaction,satisfaction,satisfaction
f395_q3,satisfaction,satisfaction,satisfaction
f395_q4,satisfaction,satisfaction,satisfaction
f396_q1,satisfaction,satisfaction,acceptance
f396_q2,satisfaction,satisfaction,satisfaction
f396_q3,satisfaction,satisfaction,satisfaction
f396_q4,satisfaction,satisfaction,satisfaction
f397_q1,satisfaction,satisfaction,satisfaction
f397_q2,satisfaction,satisfaction,satisfaction
f397_q3,satisfaction,satisfaction,satisfaction
f397_q4,satisfaction,satisfaction,satisfaction
f398_q1,satisfaction,satisfaction,satisfaction
f398_q2,satisfaction,satisfaction,satisfaction
f398_q3,satisfaction,satisfaction,satisfaction
f398_q4,satisfaction,satisfaction,satisfaction
f399_q1,satisfaction,satisfaction,satisfaction
f399_q2,satisfaction,satisfaction,satisfaction
f399_q3,satisfaction,satisfaction,satisfaction
f399_q4,satisfaction,satisfaction,satisfaction
f400_q1,satisfaction,satisfaction,satisfaction
f400_q2,satisfaction,satisfaction,satisfaction
f400_q3,satisfaction,satisfaction,satisfaction
f400_q4,satisfaction,satisfaction,satisfaction
f401_q1,satisfaction,satisfaction,satisfaction
f401_q2,satisfaction,satisfaction,satisfaction
f401_q3,satisfaction,satisfaction,satisfaction
f401_q4,satisfaction,satisfaction,satisfaction
f402_q1,satisfaction,satisfaction,satisfaction
f402_q2,satisfaction,satisfaction,satisfaction
f402_q3,satisfaction,satisfaction,satisfaction
f402_q4,satisfaction,satisfaction,satisfaction
f403_q1,satisfaction,satisfaction,satisfaction
f403_q2,satisfaction,satisfaction,satisfaction
f403_q3,satisfaction,satisfaction,satisfaction
f403_q4,satisfaction,satisfaction,satisfaction
f404_q1,satisfaction,satisfaction,satisfaction
f404_q2,satisfaction,satisfaction,satisfaction
f404_q3,satisfaction,satisfaction,satisfaction
f404_q4,satisfaction,satisfaction,satisfaction
f405_q1,satisfaction,satisfaction,satisfaction
f405_q2,satisfaction,satisfaction,satisfaction
f405_q3,satisfaction,satisfaction,satisfaction
f405_q4,satisfaction,satisfaction,satisfaction
f406_q1,satisfaction,satisfaction,satisfaction
f406_q2,satisfaction,satisfaction,satisfaction
f406_q3,satisfaction,satisfaction,satisfaction
f406_q4,satisfaction,satisfaction,satisfaction
f407_q1,satisfaction,satisfaction,satisfaction
f407_q2,satisfaction,satisfaction,satisfaction
f407_q3,satisfaction,satisfaction,satisfaction
f407_q4,satisfaction,joy,satisfaction
f408_q1,satisfaction,satisfaction,satisfaction
f408_q2,satisfaction,satisfaction,satisfaction
f408_q3,satisfaction,satisfaction,satisfaction
f408_q4,satisfaction,satisfaction,satisfaction
f409_q1,satisfaction,satisfaction,satisfaction
f409_q2,satisfaction,satisfaction,satisfaction
f409_q3,satisfaction,satisfaction,satisfaction
f409_q4,satisfaction,satisfaction,satisfaction
f410_q1,satisfaction,satisfaction,satisfaction
f410_q2,satisfaction,satisfaction,satisfaction
f410_q3,satisfaction,satisfaction,satisfaction
f410_q4,satisfaction,satisfaction,satisfaction
f411_q1,satisfaction,satisfaction,satisfaction
f411_q2,satisfaction,satisfaction,satisfaction
f411_q3,satisfaction,satisfaction,satisfaction
f411_q4,satisfaction,joy,satisfaction
f412_q1,satisfaction,satisfaction,satisfaction
f412_q2,satisfaction,satisfaction,satisfaction
f412_q3,satisfaction,satisfaction,satisfaction
f412_q4,satisfaction,satisfaction,satisfaction
f413_q1,satisfaction,satisfaction,satisfaction
f413_q2,satisfaction,satisfaction,satisfaction
f413_q3,satisfaction,satisfaction,satisfaction
f413_q4,satisfaction,satisfaction,satisfaction
f414_q1,satisfaction,satisfaction,satisfaction
f414_q2,satisfaction,satisfaction,satisfaction
f414_q3,satisfaction,satisfaction,satisfaction
f414_q4,satisfaction,satisfaction,satisfaction
f415_q1,satisfaction,satisfaction,satisfaction
f415_q2,satisfaction,satisfaction,satisfaction
f415_q3,satisfaction,satisfaction,satisfaction
f415_q4,satisfaction,satisfaction,satisfaction
f416_q1,satisfaction,satisfaction,satisfaction
f416_q2,satisfaction,satisfaction,satisfaction
f416_q3,satisfaction,satisfaction,satisfaction
f416_q4,satisfaction,satisfaction,satisfaction
f417_q1,satisfaction,satisfaction,satisfaction
f417_q2,satisfaction,satisfaction,satisfaction
f417_q3,satisfaction,satisfaction,satisfaction
f417_q4,satisfaction,satisfaction,satisfaction
f418_q1,satisfaction,satisfaction,satisfaction
f418_q2,satisfaction,satisfaction,satisfaction
f418_q3,satisfaction,satisfaction,satisfaction
f418_q4,satisfaction,satisfaction,satisfaction
f419_q1,satisfaction,satisfaction,satisfaction
f419_q2,satisfaction,satisfaction,satisfaction
f419_q3,satisfaction,satisfaction,satisfaction
f419_q4,satisfaction,satisfaction,satisfaction
f420_q1,satisfaction,satisfaction,satisfaction
f420_q2,satisfaction,satisfaction,satisfaction
f420_q3,satisfaction,satisfaction,satisfaction
f420_q4,satisfaction,satisfaction,satisfaction
f421_q1,satisfaction,satisfaction,satisfaction
f421_q2,satisfaction,satisfaction,satisfaction
f421_q3,satisfaction,satisfaction,satisfaction
f421_q4,satisfaction,satisfaction,satisfaction
f422_q1,satisfaction,satisfaction,satisfaction
f422_q2,satisfaction,satisfaction,satisfaction
f422_q3,satisfaction,satisfaction,satisfaction
f422_q4,satisfaction,satisfaction,satisfaction
f423_q1,satisfaction,satisfaction,satisfaction
f423_q2,satisfaction,satisfaction,satisfaction
f423_q3,satisfaction,satisfaction,satisfaction
f423_q4,satisfaction,satisfaction,satisfaction
f424_q1,satisfaction,satisfaction,satisfaction
f424_q2,satisfaction,satisfaction,satisfaction
f424_q3,satisfaction,satisfaction,satisfaction
f424_q4,satisfaction,satisfaction,satisfaction
f425_q1,satisfaction,satisfaction,satisfaction
f425_q2,satisfaction,satisfaction,satisfaction
f425_q3,satisfaction,satisfaction,satisfaction
f425_q4,satisfaction,satisfaction,satisfaction
f426_q1,satisfaction,satisfaction,satisfaction
f426_q2,satisfaction,satisfaction,satisfaction
f426_q3,satisfaction,satisfaction,satisfaction
f426_q4,satisfaction,satisfaction,satisfaction
f427_q1,satisfaction,satisfaction,satisfaction
f427_q2,satisfaction,satisfaction,satisfaction
f427_q3,satisfaction,satisfaction,satisfaction
f427_q4,satisfaction,satisfaction,satisfaction
f428_q1,satisfaction,satisfaction,satisfaction
f428_q2,satisfaction,satisfaction,satisfaction
f428_q3,satisfaction,satisfaction,satisfaction
f428_q4,satisfaction,satisfaction,satisfaction
f429_q1,satisfaction,satisfaction,satisfaction
f429_q2,satisfaction,satisfaction,satisfaction
f429_q3,satisfaction,satisfaction,satisfaction
f429_q4,satisfaction,joy,satisfaction
f430_q1,boredom,boredom,boredom
f430_q2,boredom,boredom,disappointment
f430_q3,boredom,boredom,boredom
f430_q4,boredom,boredom,boredom
f431_q1,boredom,boredom,boredom
f431_q2,boredom,boredom,boredom
f431_q3,boredom,boredom,boredom
f431_q4,boredom,boredom,boredom
f432_q1,boredom,boredom,boredom
f432_q2,boredom,boredom,boredom
f432_q3,boredom,boredom,boredom
f432_q4,boredom,boredom,boredom
f433_q1,boredom,boredom,boredom
f433_q2,boredom,boredom,boredom
f433_q4,boredom,boredom,boredom
f434_q1,boredom,boredom,boredom
f434_q2,boredom,boredom,boredom
f434_q3,boredom,boredom,boredom
f434_q4,boredom,boredom,boredom
f435_q1,boredom,boredom,satisfaction
f435_q2,boredom,boredom,boredom
f435_q3,boredom,boredom,boredom
f435_q4,boredom,boredom,boredom
f436_q1,boredom,boredom,boredom
f436_q2,boredom,boredom,boredom
f436_q3,boredom,boredom,boredom
f436_q4,boredom,boredom,boredom
f437_q1,boredom,boredom,boredom
f437_q2,boredom,boredom,boredom
f437_q3,boredom,boredom,boredom
f437_q4,boredom,boredom,boredom
f438_q1,boredom,boredom,boredom
f438_q2,boredom,boredom,boredom
f438_q3,boredom,boredom,boredom
f438_q4,boredom,boredom,boredom
f439_q1,boredom,boredom,boredom
f439_q2,boredom,boredom,boredom
f439_q3,boredom,boredom,boredom
f439_q4,boredom,boredom,boredom
f440_q1,boredom,boredom,boredom
f440_q2,boredom,boredom,boredom
f440_q3,boredom,boredom,boredom
f440_q4,boredom,boredom,boredom
f441_q1,boredom,boredom,boredom
f441_q2,boredom,boredom,boredom
f441_q3,boredom,boredom,boredom
f441_q4,boredom,boredom,boredom
f442_q1,boredom,boredom,boredom
f442_q2,boredom,boredom,boredom
f442_q3,boredom,boredom,boredom
f442_q4,boredom,boredom,boredom
f443_q1,boredom,boredom,boredom
f443_q2,boredom,boredom,boredom
f443_q3,boredom,boredom,boredom
f443_q4,boredom,boredom,boredom
f444_q1,boredom,boredom,boredom
f444_q2,boredom,boredom,boredom
f444_q3,boredom,boredom,boredom
f444_q4,boredom,boredom,boredom
f445_q1,boredom,boredom,boredom
f445_q2,boredom,boredom,boredom
f445_q3,boredom,boredom,boredom
f445_q4,boredom,boredom,boredom
f446_q1,boredom,boredom,boredom
f446_q2,boredom,boredom,boredom
f446_q3,boredom,boredom,boredom
f446_q4,boredom,boredom,boredom
f447_q1,boredom,boredom,boredom
f447_q2,boredom,boredom,boredom
f447_q3,boredom,boredom,boredom
f447_q4,boredom,boredom,boredom
f448_q1,boredom,boredom,boredom
f448_q2,boredom,boredom,boredom
f448_q3,boredom,boredom,boredom
f448_q4,boredom,boredom,boredom
f449_q1,boredom,boredom,boredom
f449_q2,boredom,boredom,boredom
f449_q3,boredom,boredom,boredom
f449_q4,boredom,boredom,boredom
f450_q1,boredom,boredom,boredom
f450_q2,boredom,boredom,boredom
f450_q3,boredom,boredom,boredom
f450_q4,boredom,boredom,boredom
f451_q1,boredom,boredom,boredom
f451_q2,boredom,boredom,boredom
f451_q3,boredom,boredom,boredom
f451_q4,boredom,boredom,boredom
f452_q1,boredom,boredom,boredom
f452_q2,boredom,boredom,boredom
f452_q3,boredom,boredom,boredom
f452_q4,boredom,boredom,boredom
f453_q1,boredom,boredom,boredom
f453_q2,boredom,boredom,boredom
f453_q3,boredom,boredom,boredom
f453_q4,boredom,boredom,boredom
f454_q1,boredom,boredom,boredom
f454_q2,boredom,boredom,boredom
f454_q3,boredom,boredom,boredom
f454_q4,boredom,boredom,boredom
f455_q1,boredom,boredom,boredom
f455_q2,boredom,boredom,boredom
f455_q3,boredom,boredom,boredom
f455_q4,boredom,boredom,boredom
f456_q1,boredom,boredom,boredom
f456_q2,boredom,boredom,boredom
f456_q3,boredom,boredom,boredom
f456_q4,boredom,boredom,boredom
f457_q1,boredom,boredom,boredom
f457_q2,boredom,boredom,boredom
f457_q3,boredom,boredom,boredom
f457_q4,boredom,boredom,boredom
f458_q1,boredom,boredom,boredom
f458_q2,boredom,boredom,boredom
f458_q3,boredom,boredom,boredom
f458_q4,boredom,boredom,boredom
f459_q1,boredom,boredom,boredom
f459_q2,boredom,boredom,boredom
f459_q3,boredom,boredom,boredom
f459_q4,boredom,boredom,boredom
f460_q1,boredom,boredom,boredom
f460_q2,boredom,boredom,boredom
f460_q3,boredom,boredom,boredom
f460_q4,boredom,boredom,boredom
f461_q1,boredom,boredom,boredom
f461_q2,boredom,boredom,boredom
f461_q3,boredom,boredom,boredom
f461_q4,boredom,boredom,boredom
f462_q1,boredom,boredom,boredom
f462_q2,boredom,boredom,boredom
f462_q3,boredom,boredom,boredom
f462_q4,boredom,boredom,boredom
f463_q1,boredom,boredom,boredom
f463_q2,boredom,boredom,boredom
f463_q3,boredom,boredom,boredom
f463_q4,boredom,boredom,boredom
f464_q1,boredom,boredom,boredom
f464_q2,boredom,boredom,boredom
f464_q3,boredom,boredom,boredom
f464_q4,boredom,boredom,boredom
f465_q1,boredom,boredom,boredom
f465_q2,boredom,boredom,boredom
f465_q3,boredom,boredom,boredom
f465_q4,boredom,boredom,boredom
f466_q1,boredom,boredom,boredom
f466_q2,boredom,boredom,boredom
f466_q3,boredom,boredom,boredom
f466_q4,boredom,boredom,boredom
f467_q1,boredom,boredom,boredom
f467_q2,boredom,boredom,boredom
f467_q3,boredom,boredom,boredom
f467_q4,boredom,boredom,boredom
f468_q1,boredom,boredom,boredom
f468_q2,boredom,boredom,boredom
f468_q3,boredom,boredom,boredom
f468_q4,boredom,boredom,boredom
f469_q1,boredom,boredom,boredom
f469_q2,boredom,boredom,boredom
f469_q3,boredom,boredom,boredom
f469_q4,boredom,boredom,boredom
f470_q1,boredom,boredom,boredom
f470_q2,boredom,boredom,boredom
f470_q3,boredom,boredom,boredom
f470_q4,boredom,boredom,boredom
f471_q1,boredom,boredom,boredom
f471_q2,boredom,boredom,boredom
f471_q3,boredom,boredom,boredom
f471_q4,boredom,boredom,boredom
f472_q1,boredom,boredom,boredom
f472_q2,boredom,boredom,boredom
f472_q3,boredom,boredom,boredom
f472_q4,boredom,boredom,boredom
f473_q1,boredom,boredom,boredom
f473_q2,boredom,boredom,boredom
f473_q3,boredom,boredom,boredom
f473_q4,boredom,boredom,boredom
f474_q1,boredom,boredom,boredom
f474_q2,boredom,boredom,boredom
f474_q3,boredom,boredom,boredom
f474_q4,boredom,boredom,boredom
f475_q1,boredom,boredom,boredom
f475_q2,boredom,boredom,boredom
f475_q3,boredom,boredom,boredom
f475_q4,boredom,boredom,boredom
f476_q1,boredom,boredom,boredom
f476_q2,boredom,boredom,boredom
f476_q3,boredom,boredom,boredom
f476_q4,boredom,boredom,boredom
f477_q1,boredom,boredom,boredom
f477_q2,boredom,boredom,boredom
f477_q3,boredom,boredom,boredom
f477_q4,boredom,boredom,boredom
f478_q1,boredom,boredom,boredom
f478_q2,boredom,boredom,boredom
f478_q3,boredom,boredom,boredom
f478_q4,boredom,boredom,boredom
f479_q1,boredom,boredom,boredom
f479_q2,boredom,boredom,boredom
f479_q3,boredom,boredom,boredom
f479_q4,boredom,boredom,boredom
f480_q1,boredom,boredom,boredom
f480_q2,boredom,boredom,boredom
f480_q3,boredom,boredom,boredom
f480_q4,boredom,boredom,boredom
f481_q1,boredom,boredom,boredom
f481_q2,boredom,boredom,boredom
f481_q3,boredom,boredom,boredom
f481_q4,boredom,boredom,boredom
f482_q1,boredom,boredom,boredom
f482_q2,boredom,boredom,boredom
f482_q3,boredom,boredom,boredom
f482_q4,boredom,boredom,boredom
f483_q1,boredom,boredom,boredom
f483_q2,boredom,boredom,boredom
f483_q3,boredom,boredom,boredom
f483_q4,boredom,boredom,boredom
f484_q1,boredom,boredom,boredom
f484_q2,boredom,boredom,boredom
f484_q3,boredom,boredom,boredom
f484_q4,boredom,boredom,boredom
f485_q1,boredom,boredom,boredom
f485_q2,boredom,boredom,boredom
f485_q3,boredom,boredom,boredom
f485_q4,boredom,boredom,boredom
f486_q1,boredom,boredom,boredom
f486_q2,boredom,boredom,boredom
f486_q3,boredom,boredom,satisfaction
f486_q4,boredom,boredom,boredom
f487_q1,boredom,boredom,boredom
f487_q2,boredom,boredom,boredom
f487_q3,boredom,boredom,boredom
f487_q4,boredom,boredom,boredom
f488_q1,boredom,boredom,boredom
f488_q2,boredom,boredom,boredom
f488_q3,boredom,boredom,boredom
f488_q4,boredom,boredom,boredom
f489_q1,boredom,boredom,boredom
f489_q2,boredom,boredom,boredom
f489_q3,boredom,boredom,boredom
f489_q4,boredom,boredom,boredom
f490_q1,boredom,boredom,boredom
f490_q2,boredom,boredom,boredom
f490_q3,boredom,boredom,boredom
f490_q4,boredom,boredom,boredom
